NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4204608.0,Criciúma,42.0,SC,2.0,1.0,1.0,4204608,Criciúma,42,SC,1,1,1,1,1188.0,1175.0,1179.0,1184.0,527.9,514.1,517.9,477.0,EABACACEDBDCDAEDADCBBACDAEBDBCCDEEADCBDAEADBB,CEABAADEDCEECCEBAAABCEDDAAECCEDEAADACECDACCBD,BCBEEEBAABABADEEBACBDDCCCCDCCACAEDACADADADDCD,CBBCBCBECCABABDEAADACCDDDAABBEBBAACABAABBABBB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,100.0,120.0,60.0,520.0,D,D,C,B,4,C,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
"2,10056E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4213203.0,Pomerode,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1188.0,1175.0,1179.0,1184.0,402.4,587.6,563.5,546.1,EADADBCBDABAAACBADEDCEEBCBCBBBABBBACDCDEEEABE,DEAACADBEBADDCBECBDBADDBAEEBDBDABABDCECDAABCE,BDBDEBDBABABBDBAAACEDEEECCBBAAAAEDEBBBAEBDECA,CEDBCCDBEDACDDACEDBBBDEACEEBCBCBDAECDEBDACEDE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,40.0,40.0,120.0,40.0,360.0,B,E,C,C,3,C,A,B,C,B,A,B,B,B,B,B,A,B,C,A,A,D,A,B,B
"2,10056E+11",2022,8,F,2,2,1,2,0,2,,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,3,D,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,C,A,A,B
"2,10055E+11",2022,4,M,1,3,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,463.0,471.5,413.3,412.3,DCDACCDDDCEADBDCEBCBCBDCEEAEAADBBAADBEEDAACDC,DABBBACABCABADCCCDBDEBBCABDABAECDDDACBECADEDD,CCDDDDDBCECEDBCCAEBCBBDBBAEEACBEBBAACCCCADDBC,DEBCBCDDACCDEAABCBCAEECCBACDCBBCBEDBBABDCCCBD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,100.0,580.0,H,D,F,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
"2,10055E+11",2022,3,F,0,1,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,394.2,521.8,499.8,536.0,CBADBEBADBEBBEEBDCBEECCEEDAEAACECDBCABAECDADD,ABDCAEDEDCBCCDBADABDBEEDEADDEBCECAEEECAEEDCAB,BBEDDCCDDCDABABABCAACEAAAADBEDCBAECBCCACECCEB,BDBCABCBDDAEAEECACBDDAEDEDAECCAEBDBBEDAEECCBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,140.0,160.0,180.0,840.0,E,G,D,D,3,D,A,C,C,B,A,B,B,B,A,B,A,B,B,A,A,D,B,B,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4208203.0,Itajaí,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,557.3,592.0,598.5,688.5,CBDCCAADACAEDCDBEACBCDDCDEAADDBDEABCBAEABAEDA,ECBBBEDBDDDCABABEAECBDADACEDABBCDDEABDECAAAEB,DEDDBDDBCCDADBEABDAEEEEBBABDDAAABDACCEABEECBD,BEECACABDCC.DDBCAACBBDCDBBCDCEDECCCAECDBECDBD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,120.0,140.0,200.0,780.0,E,C,B,B,4,F,A,B,C,A,B,C,C,B,B,B,A,B,B,A,A,E,A,B,B
"2,10056E+11",2022,4,M,1,3,3,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,D,F,B,5,F,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
"2,10055E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4219705.0,Xaxim,42.0,SC,2.0,1.0,1.0,4219705,Xaxim,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,557.9,602.8,560.5,716.0,BDDEBEBCCAEAEBCBEBABEADCCCCCCCCCCCEBBAACEAAAD,DBCABEDBAECCCCDDCEABDBECAECDBDDBEBCDEABDBEACC,DDBEECEADDEDEDDEEBCCCCEAAADABEEAEACBDDDDDABCA,CBACCCCBCBBBBCABDAACDDCDADDCBCDECCABBEBAAEDAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,G,C,D,4,I,A,C,D,C,A,B,B,B,A,A,A,B,B,A,A,D,A,A,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4202909.0,Brusque,42.0,SC,2.0,1.0,1.0,4202909,Brusque,42,SC,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,C,D,B,4,G,A,C,D,B,A,B,A,B,A,A,A,B,B,A,A,D,A,B,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4208203.0,Itajaí,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,581.4,589.8,609.3,682.6,CCECDCADACBCBECEDDBBDDEBACAAEEBDBAEDEACBBAACE,ECEDCADDBEECACABCEDBABACDEDDAABBABCABEEDAABAC,DECDBDEECADACBAAADECACEEBABAAABABDECCCABDEEEC,BEEDACABDECEBBBCCBBACEDCCEDEAEEDBDDCBDAACADCB,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,200.0,140.0,160.0,160.0,780.0,E,G,C,E,3,H,A,C,D,B,A,B,B,B,B,B,A,B,B,A,A,D,A,A,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202305.0,Biguaçu,42.0,SC,2.0,1.0,1.0,4202305,Biguaçu,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,519.2,604.6,582.6,625.2,EBDCEABACBBCDDABECBCBDAACDDEEACADCEDDDDEEADBE,DAABEEDBEBABECAEDBEBCDDDABECDBCAAADDBEADBBBCA,CDBDEEABACABBDBCBBCBEAAEBCBAEAAAADBCAAAEBDCAE,ACDDABEBEDACDBCECBEABCAECCDABBBBDCBDAEADECCAC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,180.0,160.0,180.0,200.0,880.0,F,E,D,B,5,I,A,B,D,B,A,B,B,B,A,B,A,A,C,A,B,E,B,C,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202107.0,Barra Velha,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,499.9,472.1,470.4,493.9,ABCABCCBDBCEAEBACDAEACDEADCCDADABDBDACACAACAD,ACDCADDDACCECDDADBABCBADBABDCBDBBEBDABAEADEAD,BBCABBEEDACBDEADBADAEACABADAABABADDDCCADDBBAA,BBCCCACDBEAACDACAADCAADEACEDABBDDD*DACDEAAABC,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,100.0,120.0,120.0,120.0,140.0,600.0,B,B,C,C,2,B,A,B,D,A,A,B,B,B,A,B,A,B,C,B,B,D,A,A,B
"2,10056E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,447.0,444.8,498.6,417.1,ECDAECABADACBCACCECCBEADEDECBDEABDBECDCEADECB,AAEDBBCEACEAEDCADBCDBADAEBDDABEECADEBCEDAADAD,DEBBCBDBCADABADAEDBBEACBCBAAECDDACECDACBEEDBB,BCBCBCDBCABEDACCCEBADDECAEBECADEABCCDDBACEEDD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,40.0,40.0,120.0,40.0,360.0,E,D,A,F,3,H,A,C,D,E,B,C,E,B,A,B,A,B,D,A,A,D,A,A,B
"2,10056E+11",2022,4,M,1,1,1,2,0,2,1.0,0,4201208.0,Antônio Carlos,42.0,SC,2.0,1.0,1.0,4216602,São José,42,SC,1,1,1,1,1189.0,1178.0,1182.0,1185.0,388.6,476.3,452.7,371.1,ABCDACBDACEBCEEACADBDEDCDBDCBBEDADBCCBEACDBAD,ABCEBEBBDECDBBDCEBABCBCBDABDEBCACBDBDBBDADBBB,ACBAECABEDEBDAEACEAEEBCDDEEDBEDDDACBADCEBBBCB,DEBDBEBBBDEDBACDCAEACEBCDBEBBDCEDADDABDBDCACD,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,100.0,580.0,B,B,C,B,5,H,A,B,D,B,D,C,B,B,B,B,A,B,D,A,B,E,A,B,B
"2,10057E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4211306.0,Navegantes,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,427.3,568.4,567.5,539.0,DDDABCADDEEBABEECBACEBDCECBCBBEAADDACCDDBBBDC,DEDAAABBEECBCCDDACABBADEDCACAAEACEABECEDBEACC,DDBBCCAABDBCDDAEABAEBCCAEADABEEBBACBBBBCDEDCD,DEBEAEBCEDACBEDECAEBDDACECEAACECCBADABCCDEDAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,160.0,200.0,120.0,120.0,120.0,720.0,E,C,C,C,5,H,A,B,D,B,A,B,B,B,B,C,A,B,C,A,B,D,A,B,B
"2,10058E+11",2022,3,F,1,0,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,436.6,496.2,543.0,382.5,EACAADDCAEEBEABCBDEDCEDCEBEBCEBBCBCBEADAAECAB,BADEEABCDAADEABCDAEEEABDDECEABCDCBABBCDAEBCAC,CBECDCCBDACDAACBBECABEEABADAADAAACEECDBCDDBAA,CDCADCEDAEAECECDADACACEABABAB*ABACABCAEACBCAB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,40.0,40.0,120.0,40.0,360.0,E,D,B,B,4,F,A,B,D,A,A,B,A,A,A,B,A,A,D,A,A,D,B,A,B
"2,10056E+11",2022,3,F,1,2,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,422.4,571.5,542.0,442.3,DBBCCCCDBABAEDCACBECCCBEABBDAABACDDEBDCBCADDB,AEACEDDABEADBCBECACBBBDCADDBBDDDDADCBBCDCCBEE,BDBDEEDEADBBBBEADECBBEAEACBBECAEDDADCCAEBECEE,DBBACEAEDBBCABDBCEABCDECABDADBEBDCACBCADBEBDC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,80.0,120.0,120.0,100.0,540.0,H,H,A,B,3,F,A,B,C,A,B,B,B,B,A,A,A,A,C,A,A,D,A,A,B
"2,10055E+11",2022,4,M,1,1,1,2,0,2,1.0,0,4217709.0,Sombrio,42.0,SC,2.0,1.0,1.0,4217709,Sombrio,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,500.5,369.3,503.9,601.8,ACDECEBCCADBDEACEBDEDDDCBACCBDCBADBBADECDCCDA,DBECCECDABBDEABAABECCACDACDBBCBCABECBDDBEAABC,DCDBBCCCDBEECACCBDAACEAACAABCEECADDBCAEDBDCDA,CCBBECDEADADBEBEDACDCCEBBACDBDCDBBEEBDBEEACBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,180.0,140.0,200.0,880.0,H,B,F,C,4,B,A,B,C,A,A,B,B,B,A,B,A,B,C,A,A,E,A,B,A
"2,10056E+11",2022,3,M,1,1,1,2,0,2,1.0,0,4207205.0,Imaruí,42.0,SC,2.0,1.0,1.0,4207304,Imbituba,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,596.8,617.8,616.8,629.4,EBDDBABEAAECDADCACBCBACAACDBCEAAEDBBCDDDEACBA,CEABCEDBEBAAECAEABCBADDDAAEBCECACADCBBCACABCA,DCBDECB.ACACBBECBACCBEEEBDBBDDAABDCCAEEDBDCCE,CBBAACEAECECCDADCDBCDAEBADCCBBAEDCDBAEDCEDCDD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,200.0,140.0,180.0,200.0,840.0,D,E,B,B,5,D,A,B,D,B,A,B,B,B,B,B,A,A,B,A,A,D,A,B,B
"2,10057E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4208450.0,Itapoá,42.0,SC,2.0,1.0,1.0,4106902,Curitiba,41,PR,1,1,1,1,1085.0,1057.0,1068.0,1075.0,401.9,492.7,531.4,488.2,CACABCEDCCBDAABEEBCDCADACCAEBBDEAADCCBEECDABB,AEDDBEECDBCDBCEEBADDCBDEBDCAABDECEABACDAEDCAC,BDEDDCCADACBCACBACDAECDABEDAEACEAADECEBDCBAEB,CDEBBADCEDBCAECDBCBABAECBCDDBCCECDDAEABEDEABC,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,160.0,100.0,120.0,100.0,600.0,E,E,B,F,6,B,A,D,E,A,A,C,C,B,A,B,A,B,B,A,A,E,A,A,B
"2,10057E+11",2022,3,F,1,2,1,2,0,2,1.0,0,4211900.0,Palhoça,42.0,SC,2.0,1.0,1.0,4211900,Palhoça,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,466.0,536.6,549.8,429.5,DCAACDAABACBEBCECEDBACCAABBBEECEEBDADEDDEADCE,DCABEAAAADBCECEBABABADDDAAEEEECABCAEEDDDCBDAB,EDCAACCAAEAACDEBBEEBBAEECEBEDDACEDEBADADBDECE,BBEAECBEBCBBBBAEBBEEDEDAADADCECEADDCBEADEABAC,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,120.0,120.0,120.0,600.0,E,E,C,B,3,D,A,B,C,A,A,B,B,B,A,B,A,B,D,B,A,D,A,B,B
"2,10057E+11",2022,4,M,1,1,1,2,0,2,1.0,0,4216206.0,São Francisco do Sul,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,522.8,366.8,541.6,564.4,AAEDCEBADBBBAEBBBDACBCCEAABEABAABEBBEDCEDEBAC,CAAABADEDEBEDCADCCBDACBECACEABDBCCAEBBACECBCB,DCDDDEEEADABBDEBBACAEAEECEBDDEEEBDEAADDDBACAB,DDDCECDBECACDBACAEBCBDDEABDACEDBDAABB.CEDBADE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,100.0,120.0,100.0,120.0,0.0,440.0,F,E,B,B,5,E,A,B,C,A,A,C,C,B,A,B,A,B,C,A,B,E,A,B,B
"2,10056E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4210050.0,Macieira,42.0,SC,2.0,1.0,1.0,4203006,Caçador,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,479.8,672.4,624.4,747.1,EBBCCECABDECCDAACAADBEABAEBBABAEDCBABDDDEBCAC,DEABEEDAEBADEBAECEEBCDDAAADCCEDAEAEDDBDDBBACA,DDBDEACBACABBCBEACCCBEEEBCBBDDCAADACABEDBAEEE,BBDAACEBECACCCADAADEDEDDCCCBBEACDACADEBDEEABC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,140.0,200.0,200.0,900.0,C,E,C,B,5,J,A,C,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,B,B
"2,10058E+11",2022,3,M,1,2,1,2,0,2,1.0,0,4204202.0,Chapecó,42.0,SC,2.0,1.0,1.0,4204202,Chapecó,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,502.2,583.5,569.7,514.4,BDEDABDAAEACDBBBCAEADDDEEEADBEAEBACEACDABEDCD,EAECBBADAAEBAABBCAEDBBADDCADAEEEDACABABDAAEDB,EAEABADBCAEAAAEEEDACEDEEBAABBABABDECDEABEECBB,CEBDCCABDAAEEAABCDEBEDEEBDCBEAAEBEAAEDCAEBCCA,1,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,120.0,600.0,F,E,D,C,3,C,A,B,C,A,B,B,B,B,A,B,A,A,B,B,A,C,A,A,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,461.8,364.1,375.9,396.5,CCBCBBCCCDEDCABBCAEDDDBCCCDCDDDDBBCCBECECDCDD,DCDDBEEDADDBAAECDCEECCCECBBCCCBDBDCEDCDDDACAB,CACDCDCBEABBDDCEDBBBCCBCDBCBCCBCBEBCCCBADBBCE,ACCCDBAABDCBCB.CBDBCEBDBAABCCEBBEACCCCDCDABCE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,140.0,100.0,120.0,120.0,600.0,E,G,D,D,2,D,A,B,D,B,A,B,A,B,A,B,A,A,B,A,A,C,A,B,B
"2,10057E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4213203.0,Pomerode,42.0,SC,2.0,1.0,1.0,4119152,Pinhais,41,PR,1,1,1,1,1088.0,1058.0,1067.0,1077.0,512.0,475.0,491.1,533.0,CDABACCEDBACCEDCBBABDBDCBEABDBEDACDCECCCADAAE,CEBDADADADADCBECDAABEECDBABCADEECBDBCDCDBDACE,BBDCECCCABADBCAEABAEBCEECDAABEDAEACEBCEBDAACD,EDEECCABACECBECDDABDCCDEACBDCBDACCDEDBDBDEEBC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,100.0,120.0,80.0,120.0,100.0,520.0,E,E,D,D,4,N,A,C,D,B,B,B,B,B,A,B,A,B,B,A,A,E,A,B,B
"2,10057E+11",2022,3,F,1,2,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,4.0,1.0,1.0,4209102,Joinville,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,G,C,D,3,L,A,B,D,B,A,B,B,A,A,B,A,A,C,A,A,D,B,C,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4202404.0,Blumenau,42.0,SC,2.0,1.0,1.0,4202404,Blumenau,42,SC,0,1,1,0,,1055.0,1065.0,,,368.4,439.8,,,ACBCEBCACBDBCEDEBCDBAECBCEBDEABDBDBDCADBEDBAD,ACDBEEBEAECBCBEBCADBCEBABCBDCEECABDCECDABDAEC,,0,,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,H,E,F,F,5,F,A,B,C,A,A,B,B,B,B,B,A,B,C,A,B,D,B,A,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4207007.0,Içara,42.0,SC,2.0,1.0,1.0,4207007,Içara,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,C,F,4,D,A,B,C,B,A,B,B,B,B,B,A,A,C,A,A,D,A,A,B
